통계년월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202102,강원도,태백시,심장,심한 장애,1
202102,강원도,태백시,호흡기,심한 장애,47
202102,강원도,태백시,안면,심한 장애,2
202102,강원도,태백시,장루.요루,심한 장애,2
202102,강원도,태백시,뇌전증,심한 장애,3
202102,강원도,태백시,지체,심하지 않은 장애,1635
202102,강원도,태백시,시각,심하지 않은 장애,244
202102,강원도,태백시,청각,심하지 않은 장애,569
202102,강원도,태백시,시각,심한 장애,69
202102,강원도,태백시,언어,심하지 않은 장애,12
202102,강원도,태백시,뇌병변,심하지 않은 장애,120
202102,강원도,태백시,신장,심하지 않은 장애,22
202102,강원도,태백시,호흡기,심하지 않은 장애,1
202102,강원도,태백시,간,심하지 않은 장애,12
202102,강원도,태백시,안면,심하지 않은 장애,1
202102,강원도,태백시,장루.요루,심하지 않은 장애,20
202102,강원도,태백시,뇌전증,심하지 않은 장애,7
202102,강원도,태백시,청각,심한 장애,165
202102,강원도,태백시,언어,심한 장애,15
202102,강원도,태백시,지적,심한 장애,206
202102,강원도,속초시,지적,심한 장애,347
202102,강원도,속초시,뇌병변,심한 장애,280
202102,강원도,속초시,자폐성,심한 장애,44
202102,강원도,속초시,정신,심한 장애,140
202102,강원도,속초시,신장,심한 장애,137
202102,강원도,속초시,심장,심한 장애,3
202102,강원도,속초시,호흡기,심한 장애,20
202102,강원도,속초시,시각,심한 장애,94
202102,강원도,속초시,안면,심한 장애,4
202102,강원도,속초시,장루.요루,심한 장애,1
202102,강원도,속초시,뇌전증,심한 장애,5
202102,강원도,속초시,지체,심하지 않은 장애,1928
202102,강원도,속초시,시각,심하지 않은 장애,432
202102,강원도,속초시,청각,심하지 않은 장애,507
202102,강원도,속초시,언어,심하지 않은 장애,14
202102,강원도,속초시,뇌병변,심하지 않은 장애,175
202102,강원도,속초시,신장,심하지 않은 장애,34
202102,강원도,속초시,심장,심하지 않은 장애,1
202102,강원도,속초시,지체,심한 장애,474
202102,강원도,속초시,간,심하지 않은 장애,29
202102,강원도,속초시,안면,심하지 않은 장애,1
202102,강원도,속초시,청각,심한 장애,227
202102,강원도,속초시,장루.요루,심하지 않은 장애,36
202102,강원도,속초시,뇌전증,심하지 않은 장애,8
202102,강원도,속초시,언어,심한 장애,23
202102,강원도,삼척시,뇌병변,심한 장애,242
202102,강원도,삼척시,자폐성,심한 장애,20
202102,강원도,삼척시,지체,심한 장애,702
202102,강원도,삼척시,정신,심한 장애,181
202102,강원도,삼척시,신장,심한 장애,112
202102,강원도,삼척시,심장,심한 장애,5
202102,강원도,삼척시,호흡기,심한 장애,26
202102,강원도,삼척시,간,심한 장애,2
202102,강원도,삼척시,안면,심한 장애,2
202102,강원도,삼척시,장루.요루,심한 장애,7
202102,강원도,삼척시,뇌전증,심한 장애,1
202102,강원도,삼척시,지체,심하지 않은 장애,2200
202102,강원도,삼척시,시각,심하지 않은 장애,412
202102,강원도,삼척시,청각,심하지 않은 장애,609
202102,강원도,삼척시,언어,심하지 않은 장애,16
202102,강원도,삼척시,뇌병변,심하지 않은 장애,152
202102,강원도,삼척시,시각,심한 장애,94
202102,강원도,삼척시,신장,심하지 않은 장애,26
202102,강원도,삼척시,간,심하지 않은 장애,21
202102,강원도,삼척시,장루.요루,심하지 않은 장애,25
202102,강원도,삼척시,뇌전증,심하지 않은 장애,15
202102,강원도,삼척시,청각,심한 장애,226
202102,강원도,삼척시,언어,심한 장애,32
202102,강원도,삼척시,지적,심한 장애,354
202102,강원도,홍천군,뇌병변,심한 장애,287
202102,강원도,홍천군,자폐성,심한 장애,28
202102,강원도,홍천군,정신,심한 장애,167
202102,강원도,홍천군,신장,심한 장애,122
202102,강원도,홍천군,지체,심한 장애,512
202102,강원도,홍천군,심장,심한 장애,5
202102,강원도,홍천군,호흡기,심한 장애,22
202102,강원도,홍천군,간,심한 장애,2
202102,강원도,홍천군,안면,심한 장애,4
202102,강원도,홍천군,장루.요루,심한 장애,4
202102,강원도,홍천군,뇌전증,심한 장애,5
202102,강원도,홍천군,지체,심하지 않은 장애,1981
202102,강원도,홍천군,시각,심하지 않은 장애,386
202102,강원도,홍천군,시각,심한 장애,98
202102,강원도,홍천군,청각,심하지 않은 장애,502
202102,강원도,홍천군,언어,심하지 않은 장애,23
202102,강원도,홍천군,뇌병변,심하지 않은 장애,176
202102,강원도,홍천군,신장,심하지 않은 장애,39
202102,강원도,홍천군,심장,심하지 않은 장애,2
202102,강원도,홍천군,간,심하지 않은 장애,28
202102,강원도,홍천군,안면,심하지 않은 장애,1
202102,강원도,홍천군,장루.요루,심하지 않은 장애,45
202102,강원도,홍천군,뇌전증,심하지 않은 장애,11
202102,강원도,홍천군,청각,심한 장애,175
202102,강원도,홍천군,언어,심한 장애,23
202102,강원도,홍천군,지적,심한 장애,504
202102,강원도,횡성군,지적,심한 장애,336
202102,강원도,횡성군,뇌병변,심한 장애,177
202102,강원도,횡성군,자폐성,심한 장애,12
202102,강원도,횡성군,정신,심한 장애,100
202102,강원도,횡성군,신장,심한 장애,72
202102,강원도,횡성군,심장,심한 장애,6
202102,강원도,횡성군,호흡기,심한 장애,13
202102,강원도,횡성군,간,심한 장애,2
202102,강원도,횡성군,안면,심한 장애,3
202102,강원도,횡성군,장루.요루,심한 장애,7
202102,강원도,횡성군,시각,심한 장애,47
202102,강원도,횡성군,뇌전증,심한 장애,1
202102,강원도,횡성군,지체,심하지 않은 장애,1502
202102,강원도,횡성군,시각,심하지 않은 장애,295
202102,강원도,횡성군,청각,심하지 않은 장애,427
202102,강원도,횡성군,언어,심하지 않은 장애,5
202102,강원도,횡성군,뇌병변,심하지 않은 장애,130
202102,강원도,횡성군,지체,심한 장애,354
202102,강원도,횡성군,신장,심하지 않은 장애,22
202102,강원도,횡성군,청각,심한 장애,135
202102,강원도,횡성군,심장,심하지 않은 장애,3
202102,강원도,횡성군,간,심하지 않은 장애,21
202102,강원도,횡성군,안면,심하지 않은 장애,2
202102,강원도,횡성군,장루.요루,심하지 않은 장애,28
202102,강원도,횡성군,뇌전증,심하지 않은 장애,3
202102,강원도,횡성군,언어,심한 장애,12
202102,강원도,영월군,지적,심한 장애,300
202102,강원도,영월군,지체,심한 장애,421
202102,강원도,영월군,뇌병변,심한 장애,163
202102,강원도,영월군,자폐성,심한 장애,11
202102,강원도,영월군,정신,심한 장애,80
202102,강원도,영월군,신장,심한 장애,64
202102,강원도,영월군,심장,심한 장애,3
202102,강원도,영월군,호흡기,심한 장애,23
202102,강원도,영월군,간,심한 장애,1
202102,강원도,영월군,시각,심한 장애,69
202102,강원도,영월군,안면,심한 장애,2
202102,강원도,영월군,장루.요루,심한 장애,4
202102,강원도,영월군,뇌전증,심한 장애,1
202102,강원도,영월군,지체,심하지 않은 장애,1519
202102,강원도,영월군,시각,심하지 않은 장애,215
202102,강원도,영월군,청각,심하지 않은 장애,336
202102,강원도,영월군,언어,심하지 않은 장애,11
202102,강원도,영월군,뇌병변,심하지 않은 장애,119
202102,강원도,영월군,신장,심하지 않은 장애,14
202102,강원도,영월군,심장,심하지 않은 장애,1
202102,강원도,영월군,간,심하지 않은 장애,9
202102,강원도,영월군,장루.요루,심하지 않은 장애,21
202102,강원도,영월군,청각,심한 장애,95
202102,강원도,영월군,뇌전증,심하지 않은 장애,4
202102,강원도,영월군,언어,심한 장애,8
202102,강원도,평창군,지적,심한 장애,250
202102,강원도,평창군,뇌병변,심한 장애,174
202102,강원도,평창군,자폐성,심한 장애,14
202102,강원도,평창군,정신,심한 장애,66
202102,강원도,평창군,신장,심한 장애,51
202102,강원도,평창군,호흡기,심한 장애,9
202102,강원도,평창군,간,심한 장애,2
202102,강원도,평창군,안면,심한 장애,1
202102,강원도,평창군,시각,심한 장애,64
202102,강원도,평창군,장루.요루,심한 장애,4
202102,강원도,평창군,지체,심하지 않은 장애,1280
202102,강원도,평창군,시각,심하지 않은 장애,235
202102,강원도,평창군,청각,심하지 않은 장애,380
202102,강원도,평창군,언어,심하지 않은 장애,8
202102,강원도,평창군,뇌병변,심하지 않은 장애,103
202102,강원도,평창군,신장,심하지 않은 장애,16
202102,강원도,평창군,청각,심한 장애,125
202102,강원도,평창군,심장,심하지 않은 장애,1
202102,강원도,평창군,호흡기,심하지 않은 장애,1
202102,강원도,평창군,간,심하지 않은 장애,13
202102,강원도,평창군,안면,심하지 않은 장애,2
202102,강원도,평창군,장루.요루,심하지 않은 장애,20
202102,강원도,평창군,뇌전증,심하지 않은 장애,1
202102,강원도,평창군,언어,심한 장애,13
202102,강원도,평창군,지체,심한 장애,359
202102,강원도,정선군,뇌병변,심한 장애,160
202102,강원도,정선군,자폐성,심한 장애,11
202102,강원도,정선군,지체,심한 장애,439
202102,강원도,정선군,정신,심한 장애,73
202102,강원도,정선군,신장,심한 장애,58
202102,강원도,정선군,심장,심한 장애,3
202102,강원도,정선군,호흡기,심한 장애,30
202102,강원도,정선군,간,심한 장애,2
202102,강원도,정선군,안면,심한 장애,2
202102,강원도,정선군,장루.요루,심한 장애,1
202102,강원도,정선군,뇌전증,심한 장애,1
202102,강원도,정선군,지체,심하지 않은 장애,1366
202102,강원도,정선군,시각,심하지 않은 장애,209
202102,강원도,정선군,청각,심하지 않은 장애,392
202102,강원도,정선군,언어,심하지 않은 장애,9
202102,강원도,정선군,시각,심한 장애,50
202102,강원도,정선군,뇌병변,심하지 않은 장애,95
202102,강원도,정선군,신장,심하지 않은 장애,20
202102,강원도,정선군,심장,심하지 않은 장애,1
202102,강원도,정선군,간,심하지 않은 장애,15
202102,강원도,정선군,안면,심하지 않은 장애,2
202102,강원도,정선군,장루.요루,심하지 않은 장애,12
202102,강원도,정선군,뇌전증,심하지 않은 장애,3
202102,강원도,정선군,청각,심한 장애,113
202102,강원도,정선군,언어,심한 장애,14
202102,강원도,정선군,지적,심한 장애,284
202102,강원도,철원군,지체,심한 장애,255
202102,강원도,철원군,지적,심한 장애,408
202102,강원도,철원군,뇌병변,심한 장애,184
202102,강원도,철원군,자폐성,심한 장애,14
202102,강원도,철원군,정신,심한 장애,73
202102,강원도,철원군,신장,심한 장애,54
202102,강원도,철원군,심장,심한 장애,2
202102,강원도,철원군,호흡기,심한 장애,8
202102,강원도,철원군,간,심한 장애,1
202102,강원도,철원군,안면,심한 장애,2
202102,강원도,철원군,시각,심한 장애,53
202102,강원도,철원군,장루.요루,심한 장애,1
202102,강원도,철원군,뇌전증,심한 장애,1
202102,강원도,철원군,지체,심하지 않은 장애,1229
202102,강원도,철원군,시각,심하지 않은 장애,206
202102,강원도,철원군,청각,심하지 않은 장애,321
202102,강원도,철원군,언어,심하지 않은 장애,9
202102,강원도,철원군,뇌병변,심하지 않은 장애,90
202102,강원도,철원군,신장,심하지 않은 장애,23
202102,강원도,철원군,심장,심하지 않은 장애,2
202102,강원도,철원군,간,심하지 않은 장애,10
202102,강원도,철원군,청각,심한 장애,105
202102,강원도,철원군,장루.요루,심하지 않은 장애,19
202102,강원도,철원군,뇌전증,심하지 않은 장애,2
202102,강원도,철원군,언어,심한 장애,7
202102,강원도,화천군,지적,심한 장애,207
202102,강원도,화천군,뇌병변,심한 장애,98
202102,강원도,화천군,자폐성,심한 장애,6
202102,강원도,화천군,정신,심한 장애,62
202102,강원도,화천군,신장,심한 장애,26
202102,강원도,화천군,심장,심한 장애,2
202102,강원도,화천군,호흡기,심한 장애,5
202102,강원도,화천군,안면,심한 장애,2
202102,강원도,화천군,시각,심한 장애,25
202102,강원도,화천군,장루.요루,심한 장애,3
202102,강원도,화천군,지체,심하지 않은 장애,710
202102,강원도,화천군,시각,심하지 않은 장애,137
202102,강원도,화천군,청각,심하지 않은 장애,191
202102,강원도,화천군,언어,심하지 않은 장애,7
202102,강원도,화천군,뇌병변,심하지 않은 장애,61
202102,강원도,화천군,신장,심하지 않은 장애,6
202102,강원도,화천군,간,심하지 않은 장애,8
202102,강원도,화천군,안면,심하지 않은 장애,1
202102,강원도,화천군,청각,심한 장애,48
202102,강원도,화천군,장루.요루,심하지 않은 장애,9
202102,강원도,화천군,뇌전증,심하지 않은 장애,2
202102,강원도,화천군,언어,심한 장애,6
202102,강원도,화천군,지체,심한 장애,174
202102,강원도,양구군,지적,심한 장애,101
202102,강원도,양구군,뇌병변,심한 장애,76
202102,강원도,양구군,지체,심한 장애,164
202102,강원도,양구군,자폐성,심한 장애,13
202102,강원도,양구군,정신,심한 장애,42
202102,강원도,양구군,신장,심한 장애,33
202102,강원도,양구군,호흡기,심한 장애,11
202102,강원도,양구군,안면,심한 장애,1
202102,강원도,양구군,장루.요루,심한 장애,1
202102,강원도,양구군,지체,심하지 않은 장애,593
202102,강원도,양구군,시각,심하지 않은 장애,122
202102,강원도,양구군,청각,심하지 않은 장애,177
202102,강원도,양구군,시각,심한 장애,39
202102,강원도,양구군,언어,심하지 않은 장애,6
202102,강원도,양구군,뇌병변,심하지 않은 장애,50
202102,강원도,양구군,신장,심하지 않은 장애,11
202102,강원도,양구군,심장,심하지 않은 장애,2
202102,강원도,양구군,호흡기,심하지 않은 장애,1
202102,강원도,양구군,간,심하지 않은 장애,5
202102,강원도,양구군,장루.요루,심하지 않은 장애,11
202102,강원도,양구군,뇌전증,심하지 않은 장애,5
202102,강원도,양구군,청각,심한 장애,43
202102,강원도,양구군,언어,심한 장애,13
202102,강원도,인제군,지적,심한 장애,242
202102,강원도,인제군,뇌병변,심한 장애,86
202102,강원도,인제군,자폐성,심한 장애,11
202102,강원도,인제군,정신,심한 장애,52
202102,강원도,인제군,신장,심한 장애,40
202102,강원도,인제군,심장,심한 장애,3
202102,강원도,인제군,호흡기,심한 장애,9
202102,강원도,인제군,간,심한 장애,1
202102,강원도,인제군,시각,심한 장애,34
202102,강원도,인제군,안면,심한 장애,1
202102,강원도,인제군,장루.요루,심한 장애,1
202102,강원도,인제군,뇌전증,심한 장애,2
202102,강원도,인제군,지체,심하지 않은 장애,730
202102,강원도,인제군,시각,심하지 않은 장애,160
202102,강원도,인제군,청각,심하지 않은 장애,219
202102,강원도,인제군,지체,심한 장애,206
202102,강원도,인제군,언어,심하지 않은 장애,4
202102,강원도,인제군,뇌병변,심하지 않은 장애,77
202102,강원도,인제군,신장,심하지 않은 장애,19
202102,강원도,인제군,호흡기,심하지 않은 장애,1
202102,강원도,인제군,간,심하지 않은 장애,14
202102,강원도,인제군,안면,심하지 않은 장애,1
202102,강원도,인제군,청각,심한 장애,71
202102,강원도,인제군,장루.요루,심하지 않은 장애,15
202102,강원도,인제군,뇌전증,심하지 않은 장애,1
202102,강원도,인제군,언어,심한 장애,9
202102,강원도,고성군,뇌병변,심한 장애,115
202102,강원도,고성군,자폐성,심한 장애,10
202102,강원도,고성군,정신,심한 장애,57
202102,강원도,고성군,신장,심한 장애,57
202102,강원도,고성군,지체,심한 장애,198
202102,강원도,고성군,심장,심한 장애,1
202102,강원도,고성군,호흡기,심한 장애,14
202102,강원도,고성군,간,심한 장애,2
202102,강원도,고성군,안면,심한 장애,1
202102,강원도,고성군,지체,심하지 않은 장애,887
202102,강원도,고성군,시각,심한 장애,38
202102,강원도,고성군,시각,심하지 않은 장애,183
202102,강원도,고성군,청각,심하지 않은 장애,251
202102,강원도,고성군,언어,심하지 않은 장애,13
202102,강원도,고성군,뇌병변,심하지 않은 장애,75
202102,강원도,고성군,신장,심하지 않은 장애,15
202102,강원도,고성군,심장,심하지 않은 장애,1
202102,강원도,고성군,호흡기,심하지 않은 장애,1
202102,강원도,고성군,간,심하지 않은 장애,11
202102,강원도,고성군,안면,심하지 않은 장애,1
202102,강원도,고성군,장루.요루,심하지 않은 장애,12
202102,강원도,고성군,뇌전증,심하지 않은 장애,4
202102,강원도,고성군,청각,심한 장애,136
202102,강원도,고성군,언어,심한 장애,9
202102,강원도,고성군,지적,심한 장애,155
202102,강원도,양양군,지적,심한 장애,215
202102,강원도,양양군,뇌병변,심한 장애,92
202102,강원도,양양군,자폐성,심한 장애,26
202102,강원도,양양군,정신,심한 장애,76
202102,강원도,양양군,신장,심한 장애,44
202102,강원도,양양군,심장,심한 장애,4
202102,강원도,양양군,호흡기,심한 장애,9
202102,강원도,양양군,간,심한 장애,1
202102,강원도,양양군,안면,심한 장애,2
202102,강원도,양양군,장루.요루,심한 장애,2
202102,강원도,양양군,시각,심한 장애,42
202102,강원도,양양군,뇌전증,심한 장애,2
202102,강원도,양양군,지체,심하지 않은 장애,880
202102,강원도,양양군,시각,심하지 않은 장애,163
202102,강원도,양양군,청각,심하지 않은 장애,264
202102,강원도,양양군,언어,심하지 않은 장애,8
202102,강원도,양양군,뇌병변,심하지 않은 장애,66
202102,강원도,양양군,신장,심하지 않은 장애,9
202102,강원도,양양군,청각,심한 장애,118
202102,강원도,양양군,심장,심하지 않은 장애,1
202102,강원도,양양군,지체,심한 장애,244
202102,강원도,양양군,간,심하지 않은 장애,17
202102,강원도,양양군,장루.요루,심하지 않은 장애,25
202102,강원도,양양군,뇌전증,심하지 않은 장애,7
202102,강원도,양양군,언어,심한 장애,8
202102,충청북도,청주시,뇌병변,심한 장애,2336
202102,충청북도,청주시,자폐성,심한 장애,428
202102,충청북도,청주시,정신,심한 장애,1391
202102,충청북도,청주시,신장,심한 장애,1206
202102,충청북도,청주시,지체,심한 장애,3320
202102,충청북도,청주시,심장,심한 장애,53
202102,충청북도,청주시,호흡기,심한 장애,153
202102,충청북도,청주시,간,심한 장애,8
202102,충청북도,청주시,안면,심한 장애,25
202102,충청북도,청주시,장루.요루,심한 장애,19
202102,충청북도,청주시,뇌전증,심한 장애,25
202102,충청북도,청주시,지체,심하지 않은 장애,14666
202102,충청북도,청주시,시각,심한 장애,686
202102,충청북도,청주시,시각,심하지 않은 장애,3021
202102,충청북도,청주시,청각,심하지 않은 장애,4097
202102,충청북도,청주시,언어,심하지 않은 장애,166
202102,충청북도,청주시,뇌병변,심하지 않은 장애,1540
202102,충청북도,청주시,신장,심하지 않은 장애,369
202102,충청북도,청주시,심장,심하지 않은 장애,15
202102,충청북도,청주시,호흡기,심하지 않은 장애,4
202102,충청북도,청주시,간,심하지 않은 장애,196
202102,충청북도,청주시,안면,심하지 않은 장애,15
202102,충청북도,청주시,장루.요루,심하지 않은 장애,227
202102,충청북도,청주시,뇌전증,심하지 않은 장애,87
202102,충청북도,청주시,청각,심한 장애,1307
202102,충청북도,청주시,언어,심한 장애,145
202102,충청북도,청주시,지적,심한 장애,4635
202102,충청북도,충주시,지적,심한 장애,1288
202102,충청북도,충주시,뇌병변,심한 장애,751
202102,충청북도,충주시,자폐성,심한 장애,120
202102,충청북도,충주시,정신,심한 장애,388
202102,충청북도,충주시,신장,심한 장애,324
202102,충청북도,충주시,심장,심한 장애,14
202102,충청북도,충주시,호흡기,심한 장애,41
202102,충청북도,충주시,간,심한 장애,3
202102,충청북도,충주시,안면,심한 장애,6
202102,충청북도,충주시,장루.요루,심한 장애,14
202102,충청북도,충주시,뇌전증,심한 장애,7
202102,충청북도,충주시,시각,심한 장애,289
202102,충청북도,충주시,지체,심하지 않은 장애,4779
202102,충청북도,충주시,시각,심하지 않은 장애,1087
202102,충청북도,충주시,청각,심하지 않은 장애,1669
202102,충청북도,충주시,언어,심하지 않은 장애,32
202102,충청북도,충주시,뇌병변,심하지 않은 장애,431
202102,충청북도,충주시,신장,심하지 않은 장애,98
202102,충청북도,충주시,심장,심하지 않은 장애,6
202102,충청북도,충주시,호흡기,심하지 않은 장애,2
202102,충청북도,충주시,간,심하지 않은 장애,65
202102,충청북도,충주시,안면,심하지 않은 장애,3
202102,충청북도,충주시,지체,심한 장애,1305
202102,충청북도,충주시,청각,심한 장애,525
202102,충청북도,충주시,장루.요루,심하지 않은 장애,72
202102,충청북도,충주시,뇌전증,심하지 않은 장애,24
202102,충청북도,충주시,언어,심한 장애,50
202102,충청북도,제천시,지적,심한 장애,1040
202102,충청북도,제천시,뇌병변,심한 장애,459
202102,충청북도,제천시,자폐성,심한 장애,64
202102,충청북도,제천시,정신,심한 장애,261
202102,충청북도,제천시,신장,심한 장애,205
202102,충청북도,제천시,심장,심한 장애,5
202102,충청북도,제천시,호흡기,심한 장애,29
202102,충청북도,제천시,간,심한 장애,5
202102,충청북도,제천시,안면,심한 장애,5
202102,충청북도,제천시,시각,심한 장애,181
202102,충청북도,제천시,장루.요루,심한 장애,6
202102,충청북도,제천시,뇌전증,심한 장애,3
202102,충청북도,제천시,지체,심하지 않은 장애,4352
202102,충청북도,제천시,시각,심하지 않은 장애,676
202102,충청북도,제천시,청각,심하지 않은 장애,893
202102,충청북도,제천시,언어,심하지 않은 장애,17
202102,충청북도,제천시,뇌병변,심하지 않은 장애,353
202102,충청북도,제천시,신장,심하지 않은 장애,68
202102,충청북도,제천시,심장,심하지 않은 장애,3
202102,충청북도,제천시,청각,심한 장애,307
202102,충청북도,제천시,간,심하지 않은 장애,45
202102,충청북도,제천시,안면,심하지 않은 장애,9
202102,충청북도,제천시,장루.요루,심하지 않은 장애,54
202102,충청북도,제천시,뇌전증,심하지 않은 장애,25
202102,충청북도,제천시,언어,심한 장애,36
202102,충청북도,제천시,지체,심한 장애,1349
202102,충청북도,보은군,지적,심한 장애,301
202102,충청북도,보은군,뇌병변,심한 장애,144
202102,충청북도,보은군,자폐성,심한 장애,11
202102,충청북도,보은군,정신,심한 장애,110
202102,충청북도,보은군,신장,심한 장애,51
202102,충청북도,보은군,호흡기,심한 장애,12
202102,충청북도,보은군,시각,심한 장애,57
202102,충청북도,보은군,안면,심한 장애,1
202102,충청북도,보은군,뇌전증,심한 장애,1
202102,충청북도,보은군,지체,심하지 않은 장애,1198
202102,충청북도,보은군,시각,심하지 않은 장애,240
202102,충청북도,보은군,청각,심하지 않은 장애,471
202102,충청북도,보은군,언어,심하지 않은 장애,10
202102,충청북도,보은군,뇌병변,심하지 않은 장애,98
202102,충청북도,보은군,신장,심하지 않은 장애,14
202102,충청북도,보은군,호흡기,심하지 않은 장애,1
202102,충청북도,보은군,청각,심한 장애,138
202102,충청북도,보은군,간,심하지 않은 장애,20
202102,충청북도,보은군,안면,심하지 않은 장애,1
202102,충청북도,보은군,장루.요루,심하지 않은 장애,15
202102,충청북도,보은군,뇌전증,심하지 않은 장애,5
202102,충청북도,보은군,지체,심한 장애,285
202102,충청북도,보은군,언어,심한 장애,12
202102,충청북도,옥천군,지적,심한 장애,558
202102,충청북도,옥천군,뇌병변,심한 장애,208
202102,충청북도,옥천군,자폐성,심한 장애,23
202102,충청북도,옥천군,정신,심한 장애,400
202102,충청북도,옥천군,신장,심한 장애,74
202102,충청북도,옥천군,심장,심한 장애,5
202102,충청북도,옥천군,호흡기,심한 장애,12
202102,충청북도,옥천군,간,심한 장애,1
202102,충청북도,옥천군,안면,심한 장애,3
202102,충청북도,옥천군,장루.요루,심한 장애,1
202102,충청북도,옥천군,뇌전증,심한 장애,3
202102,충청북도,옥천군,시각,심한 장애,67
202102,충청북도,옥천군,지체,심하지 않은 장애,1847
202102,충청북도,옥천군,시각,심하지 않은 장애,352
202102,충청북도,옥천군,청각,심하지 않은 장애,743
202102,충청북도,옥천군,언어,심하지 않은 장애,11
202102,충청북도,옥천군,뇌병변,심하지 않은 장애,168
202102,충청북도,옥천군,신장,심하지 않은 장애,30
202102,충청북도,옥천군,간,심하지 않은 장애,10
202102,충청북도,옥천군,안면,심하지 않은 장애,2
202102,충청북도,옥천군,청각,심한 장애,176
202102,충청북도,옥천군,장루.요루,심하지 않은 장애,28
202102,충청북도,옥천군,지체,심한 장애,410
202102,충청북도,옥천군,뇌전증,심하지 않은 장애,8
202102,충청북도,옥천군,언어,심한 장애,10
202102,충청북도,영동군,지적,심한 장애,373
202102,충청북도,영동군,뇌병변,심한 장애,196
202102,충청북도,영동군,자폐성,심한 장애,23
202102,충청북도,영동군,정신,심한 장애,137
202102,충청북도,영동군,신장,심한 장애,88
202102,충청북도,영동군,심장,심한 장애,3
202102,충청북도,영동군,호흡기,심한 장애,15
202102,충청북도,영동군,시각,심한 장애,76
202102,충청북도,영동군,장루.요루,심한 장애,3
202102,충청북도,영동군,뇌전증,심한 장애,2
202102,충청북도,영동군,지체,심하지 않은 장애,1863
202102,충청북도,영동군,시각,심하지 않은 장애,346
202102,충청북도,영동군,청각,심하지 않은 장애,581
202102,충청북도,영동군,언어,심하지 않은 장애,14
202102,충청북도,영동군,뇌병변,심하지 않은 장애,144
202102,충청북도,영동군,신장,심하지 않은 장애,26
202102,충청북도,영동군,심장,심하지 않은 장애,1
202102,충청북도,영동군,간,심하지 않은 장애,16
202102,충청북도,영동군,안면,심하지 않은 장애,3
202102,충청북도,영동군,장루.요루,심하지 않은 장애,24
202102,충청북도,영동군,청각,심한 장애,143
202102,충청북도,영동군,뇌전증,심하지 않은 장애,8
202102,충청북도,영동군,지체,심한 장애,394
202102,충청북도,영동군,언어,심한 장애,14
202102,충청북도,증평군,지적,심한 장애,271
202102,충청북도,증평군,뇌병변,심한 장애,130
202102,충청북도,증평군,자폐성,심한 장애,19
202102,충청북도,증평군,지체,심한 장애,227
202102,충청북도,증평군,정신,심한 장애,81
202102,충청북도,증평군,신장,심한 장애,58
202102,충청북도,증평군,심장,심한 장애,5
202102,충청북도,증평군,호흡기,심한 장애,15
202102,충청북도,증평군,안면,심한 장애,2
202102,충청북도,증평군,장루.요루,심한 장애,1
202102,충청북도,증평군,시각,심한 장애,43
202102,충청북도,증평군,뇌전증,심한 장애,3
202102,충청북도,증평군,지체,심하지 않은 장애,798
202102,충청북도,증평군,시각,심하지 않은 장애,166
202102,충청북도,증평군,청각,심하지 않은 장애,289
202102,충청북도,증평군,언어,심하지 않은 장애,13
202102,충청북도,증평군,뇌병변,심하지 않은 장애,91
202102,충청북도,증평군,신장,심하지 않은 장애,13
202102,충청북도,증평군,심장,심하지 않은 장애,3
202102,충청북도,증평군,청각,심한 장애,105
202102,충청북도,증평군,간,심하지 않은 장애,7
202102,충청북도,증평군,장루.요루,심하지 않은 장애,11
202102,충청북도,증평군,뇌전증,심하지 않은 장애,4
202102,충청북도,증평군,언어,심한 장애,20
202102,충청북도,진천군,지체,심한 장애,375
202102,충청북도,진천군,뇌병변,심한 장애,251
202102,충청북도,진천군,자폐성,심한 장애,35
202102,충청북도,진천군,정신,심한 장애,148
202102,충청북도,진천군,신장,심한 장애,101
202102,충청북도,진천군,심장,심한 장애,12
202102,충청북도,진천군,호흡기,심한 장애,12
202102,충청북도,진천군,간,심한 장애,2
202102,충청북도,진천군,안면,심한 장애,1
202102,충청북도,진천군,장루.요루,심한 장애,5
202102,충청북도,진천군,뇌전증,심한 장애,3
202102,충청북도,진천군,지체,심하지 않은 장애,1811
202102,충청북도,진천군,시각,심하지 않은 장애,375
202102,충청북도,진천군,청각,심하지 않은 장애,450
202102,충청북도,진천군,시각,심한 장애,74
202102,충청북도,진천군,언어,심하지 않은 장애,23
202102,충청북도,진천군,뇌병변,심하지 않은 장애,149
202102,충청북도,진천군,신장,심하지 않은 장애,29
202102,충청북도,진천군,심장,심하지 않은 장애,3
202102,충청북도,진천군,간,심하지 않은 장애,14
202102,충청북도,진천군,안면,심하지 않은 장애,1
202102,충청북도,진천군,장루.요루,심하지 않은 장애,27
202102,충청북도,진천군,뇌전증,심하지 않은 장애,4
202102,충청북도,진천군,청각,심한 장애,148
202102,충청북도,진천군,언어,심한 장애,31
202102,충청북도,진천군,지적,심한 장애,465
202102,충청북도,괴산군,지적,심한 장애,404
202102,충청북도,괴산군,뇌병변,심한 장애,149
202102,충청북도,괴산군,지체,심한 장애,304
202102,충청북도,괴산군,자폐성,심한 장애,9
202102,충청북도,괴산군,정신,심한 장애,161
202102,충청북도,괴산군,신장,심한 장애,63
202102,충청북도,괴산군,심장,심한 장애,2
202102,충청북도,괴산군,호흡기,심한 장애,12
202102,충청북도,괴산군,간,심한 장애,1
